id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
59,0.008,0.0,0.006999999999999999,0.022000000000000006,0.0,0.0,0.0,0.0030000000000000005,0.001,0.001,0.0030000000000000005,0.004,0.006999999999999999,0.0,0.0,0.0030000000000000005,0.0,0.001,0.005,0.0,0.008,0.0,0.001,0.02900000000000001,0.012,0.01,0.0,0.001,0.005,0.017000000000000005,0.009,0.001,0.009,0.004,0.002,0.0,0.0030000000000000005,0.0,0.002,0.008,0.001,0.0,0.001,0.017000000000000005,0.0,0.0030000000000000005,0.0,0.0,0.014000000000000002,0.0030000000000000005,0.001,0.0,0.012,0.0,0.03200000000000001,0.029000000000000012,0.0,0.0,0.001,0.001,0.013000000000000001,0.026000000000000013,0.0030000000000000005,0.0,0.001,0.02500000000000001,0.0,0.0030000000000000005,0.264,0.07699999999999997,0.012,0.006999999999999999,0.0,0.02700000000000001,0.0,0.002,0.011,0.0,0.0,0.059999999999999956,0.001,0.030000000000000013,0.0,0.001,0.001,0.009,0.03800000000000002,0.0,0.0,0.0,0.04200000000000001,0.004,0.004,0.0,0.001,0.0,0.018000000000000002,0.0,0.019000000000000006
62,0.0,0.0,0.02500000000000001,0.001,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.0,0.012000000000000002,0.001,0.0030000000000000005,0.0,0.0,0.002,0.002,0.002,0.0030000000000000005,0.0,0.0030000000000000005,0.005,0.002,0.0030000000000000005,0.0,0.0,0.0,0.009,0.0,0.001,0.04699999999999999,0.1009999999999999,0.017000000000000005,0.05099999999999997,0.001,0.0030000000000000005,0.0030000000000000005,0.002,0.0030000000000000005,0.0,0.0030000000000000005,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.569,0.02800000000000001,0.001,0.004,0.001,0.006999999999999999,0.0030000000000000005,0.0,0.0,0.0,0.005,0.0,0.001,0.0,0.0,0.001,0.002,0.0,0.0,0.002,0.001,0.0,0.001,0.0,0.002,0.004,0.0,0.0,0.001,0.0,0.02600000000000001,0.0,0.009999999999999998,0.001,0.0,0.0,0.0,0.002,0.001,0.005,0.0,0.0
65,0.001,0.001,0.004,0.005,0.001,0.004,0.009999999999999998,0.001,0.006999999999999999,0.0,0.006999999999999999,0.001,0.009,0.009000000000000001,0.048,0.0030000000000000005,0.006,0.001,0.001,0.001,0.001,0.018000000000000002,0.021000000000000005,0.0,0.0,0.008,0.008,0.05499999999999999,0.001,0.001,0.001,0.017000000000000005,0.006999999999999999,0.0,0.006999999999999999,0.006999999999999999,0.017000000000000005,0.0030000000000000005,0.006999999999999999,0.009999999999999998,0.004,0.006,0.018000000000000002,0.011,0.032000000000000015,0.002,0.0,0.001,0.0,0.001,0.011000000000000001,0.001,0.001,0.0,0.002,0.001,0.0,0.012000000000000002,0.001,0.006999999999999999,0.0030000000000000005,0.005,0.009999999999999998,0.013000000000000003,0.002,0.0030000000000000005,0.03700000000000001,0.009,0.015000000000000003,0.006999999999999999,0.0030000000000000005,0.0030000000000000005,0.024000000000000004,0.002,0.001,0.002,0.001,0.30399999999999994,0.013000000000000001,0.001,0.0030000000000000005,0.001,0.006,0.006,0.033000000000000015,0.0,0.002,0.002,0.0,0.001,0.002,0.001,0.0,0.0030000000000000005,0.009999999999999998,0.009999999999999998,0.011000000000000001,0.030000000000000013,0.001
68,0.006,0.4570000000000001,0.002,0.001,0.022000000000000006,0.0030000000000000005,0.0,0.009999999999999998,0.030000000000000016,0.040000000000000015,0.009000000000000001,0.016000000000000004,0.018000000000000002,0.023000000000000007,0.021000000000000005,0.006999999999999999,0.04200000000000001,0.004,0.0,0.016000000000000004,0.009,0.004,0.002,0.0,0.0,0.0030000000000000005,0.041000000000000016,0.002,0.001,0.001,0.0,0.001,0.017000000000000005,0.006,0.0,0.002,0.0,0.002,0.0,0.0,0.0,0.015000000000000003,0.0030000000000000005,0.0,0.009,0.0,0.0,0.006999999999999999,0.019000000000000003,0.006999999999999999,0.0030000000000000005,0.002,0.0,0.002,0.006999999999999999,0.004,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.0,0.004,0.0,0.002,0.001,0.0,0.002,0.001,0.006,0.0,0.002,0.0,0.004,0.001,0.002,0.005,0.0,0.0,0.0030000000000000005,0.019000000000000006,0.005,0.0,0.0,0.0,0.002,0.001,0.008,0.002,0.0,0.004,0.006,0.0,0.001,0.016000000000000004
70,0.0,0.0,0.001,0.0,0.001,0.006,0.001,0.0,0.001,0.0,0.0,0.0030000000000000005,0.002,0.004,0.001,0.002,0.0,0.0,0.004,0.001,0.004,0.0,0.05299999999999998,0.012,0.002,0.009,0.0,0.001,0.011,0.006,0.0,0.0,0.0,0.015000000000000003,0.0,0.014000000000000002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.008,0.0,0.002,0.002,0.0,0.0,0.0030000000000000005,0.018000000000000006,0.011,0.015000000000000003,0.0030000000000000005,0.0,0.0,0.012,0.001,0.001,0.001,0.011,0.006999999999999999,0.024000000000000007,0.002,0.015000000000000003,0.006999999999999999,0.005,0.423,0.02500000000000001,0.023000000000000003,0.009,0.0030000000000000005,0.001,0.001,0.001,0.008,0.0030000000000000005,0.08099999999999995,0.001,0.002,0.001,0.0,0.0,0.0,0.008,0.001,0.0,0.0,0.017000000000000005,0.030000000000000013,0.04400000000000001,0.0,0.0,0.0,0.0,0.009
74,0.001,0.0,0.006999999999999999,0.009999999999999998,0.0,0.015000000000000003,0.0,0.0030000000000000005,0.001,0.001,0.002,0.005,0.0,0.004,0.0,0.056999999999999995,0.0,0.001,0.009,0.0,0.002,0.001,0.021000000000000005,0.009,0.011000000000000001,0.015000000000000005,0.0,0.0030000000000000005,0.37999999999999995,0.08499999999999995,0.005,0.001,0.002,0.002,0.004,0.002,0.001,0.0,0.001,0.0,0.001,0.0,0.026000000000000006,0.009999999999999998,0.004,0.001,0.001,0.0,0.0,0.002,0.004,0.0,0.030000000000000013,0.005,0.002,0.0030000000000000005,0.001,0.001,0.0,0.001,0.02600000000000001,0.006999999999999999,0.023000000000000003,0.0,0.001,0.004,0.016000000000000004,0.004,0.014000000000000004,0.015000000000000003,0.012,0.002,0.001,0.017000000000000005,0.0,0.0,0.002,0.005,0.0,0.032000000000000015,0.001,0.025000000000000012,0.0,0.001,0.001,0.0,0.006999999999999999,0.0,0.002,0.001,0.001,0.002,0.013000000000000003,0.0,0.001,0.0,0.0030000000000000005,0.002,0.006
77,0.001,0.005,0.0030000000000000005,0.006,0.001,0.002,0.004,0.002,0.004,0.0,0.0,0.002,0.006,0.004,0.001,0.617,0.0,0.005,0.002,0.001,0.0,0.0,0.021000000000000005,0.008,0.004,0.02300000000000001,0.0,0.002,0.06299999999999999,0.03200000000000001,0.007000000000000001,0.0,0.004,0.0030000000000000005,0.0030000000000000005,0.0,0.0030000000000000005,0.001,0.005,0.006,0.002,0.0,0.002,0.002,0.002,0.004,0.0,0.001,0.002,0.0,0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.009,0.001,0.020000000000000004,0.004,0.0,0.0,0.001,0.011,0.0,0.009999999999999998,0.0030000000000000005,0.009999999999999998,0.002,0.002,0.0,0.0,0.0,0.002,0.0,0.009,0.001,0.006999999999999999,0.0,0.001,0.0,0.0,0.005,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.004,0.0030000000000000005,0.006,0.0,0.011000000000000001
79,0.009,0.001,0.001,0.0,0.020000000000000004,0.02800000000000001,0.0,0.0030000000000000005,0.001,0.013000000000000001,0.041000000000000016,0.002,0.001,0.002,0.0,0.0,0.006999999999999999,0.0,0.009,0.0,0.019000000000000006,0.006,0.0,0.001,0.006999999999999999,0.002,0.005,0.0030000000000000005,0.0,0.001,0.0,0.009999999999999998,0.002,0.007000000000000001,0.0,0.5469999999999999,0.0,0.0,0.002,0.0,0.002,0.001,0.0,0.001,0.019000000000000006,0.0,0.008,0.0,0.0,0.012,0.0,0.002,0.002,0.011,0.004,0.002,0.011,0.0,0.0,0.0,0.001,0.001,0.001,0.0030000000000000005,0.006,0.005,0.0030000000000000005,0.0,0.001,0.0,0.015000000000000003,0.006,0.006999999999999999,0.004,0.017000000000000005,0.009999999999999998,0.002,0.008,0.006,0.0,0.019000000000000003,0.0,0.0,0.006,0.004,0.0,0.0,0.0,0.007000000000000001,0.0,0.001,0.011,0.008,0.006999999999999999,0.0,0.0,0.0,0.012,0.004
86,0.0030000000000000005,0.0,0.001,0.0,0.0,0.006,0.001,0.0,0.001,0.0,0.0,0.001,0.001,0.004,0.0,0.004,0.0,0.0,0.0030000000000000005,0.0,0.0030000000000000005,0.0,0.03500000000000001,0.016000000000000004,0.0030000000000000005,0.02700000000000001,0.0030000000000000005,0.0,0.006999999999999999,0.005,0.0,0.0,0.001,0.013000000000000001,0.0,0.03900000000000002,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.006,0.0,0.001,0.004,0.0,0.001,0.0030000000000000005,0.006999999999999999,0.009,0.0030000000000000005,0.005,0.0,0.0,0.014000000000000002,0.0,0.0,0.001,0.004,0.015,0.021000000000000005,0.0,0.009999999999999998,0.005,0.001,0.44200000000000017,0.008,0.02500000000000001,0.005,0.006,0.001,0.0,0.001,0.009999999999999998,0.002,0.06999999999999997,0.0,0.001,0.0,0.0,0.0,0.0,0.004,0.006999999999999999,0.0,0.0,0.012000000000000002,0.02700000000000001,0.08299999999999998,0.0,0.0,0.0,0.0,0.004
89,0.001,0.0,0.002,0.0030000000000000005,0.001,0.001,0.0,0.001,0.001,0.001,0.009999999999999998,0.006999999999999999,0.009,0.013000000000000003,0.001,0.001,0.0,0.0,0.008,0.002,0.0030000000000000005,0.001,0.004,0.0,0.001,0.002,0.001,0.001,0.0030000000000000005,0.002,0.0,0.001,0.001,0.017000000000000005,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0030000000000000005,0.0,0.001,0.0,0.001,0.0030000000000000005,0.0,0.005,0.021000000000000005,0.01,0.001,0.013999999999999999,0.5180000000000001,0.05199999999999999,0.039000000000000014,0.0030000000000000005,0.0,0.0,0.0,0.001,0.0,0.009,0.0,0.0030000000000000005,0.033000000000000015,0.0030000000000000005,0.0,0.008,0.009,0.013000000000000001,0.0,0.0,0.011,0.001,0.0030000000000000005,0.0,0.001,0.0,0.008,0.018000000000000006,0.0,0.0,0.0030000000000000005,0.0,0.002,0.009,0.0,0.0,0.0,0.0,0.02800000000000001,0.024000000000000004,0.018000000000000006,0.002,0.0,0.001,0.002,0.018000000000000006
90,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.0,0.0030000000000000005,0.0,0.0,0.001,0.001,0.0,0.004,0.0,0.0,0.0,0.002,0.001,0.0,0.001,0.0,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.015000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03700000000000001,0.0,0.002,0.0030000000000000005,0.0,0.022000000000000006,0.002,0.002,0.006,0.001,0.034000000000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058999999999999976,0.001,0.001,0.0,0.0,0.001,0.005,0.0,0.0,0.0,0.6500000000000001,0.013000000000000001,0.0,0.0,0.017,0.0,0.004,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.06099999999999997,0.0,0.0,0.001,0.0030000000000000005,0.024000000000000007,0.0,0.0,0.0,0.001,0.0
91,0.001,0.0030000000000000005,0.0030000000000000005,0.0,0.0,0.0,0.041000000000000016,0.0,0.001,0.006999999999999999,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.004,0.0,0.03700000000000002,0.0030000000000000005,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.016000000000000004,0.0,0.0,0.0,0.001,0.0,0.009,0.007000000000000001,0.004,0.0,0.024000000000000007,0.0030000000000000005,0.0,0.0030000000000000005,0.0,0.002,0.0,0.4489999999999999,0.006999999999999999,0.0,0.0030000000000000005,0.0,0.001,0.0,0.0,0.001,0.0,0.008,0.05899999999999996,0.004,0.0,0.001,0.0,0.009,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.005,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.0,0.001,0.004,0.005,0.031000000000000014,0.0,0.0030000000000000005,0.05899999999999998,0.0030000000000000005,0.09199999999999996,0.0,0.023000000000000003,0.001,0.0,0.0,0.0,0.002,0.006,0.002,0.0,0.002
93,0.001,0.001,0.06199999999999997,0.05799999999999999,0.0,0.0,0.005,0.001,0.001,0.0,0.0030000000000000005,0.0,0.015000000000000005,0.0,0.002,0.001,0.0,0.005,0.0,0.02500000000000001,0.0,0.001,0.005,0.001,0.0,0.005,0.004,0.008,0.0030000000000000005,0.0030000000000000005,0.001,0.005,0.002,0.002,0.005,0.0,0.02800000000000001,0.002,0.002,0.012,0.009,0.013000000000000001,0.016000000000000004,0.006999999999999999,0.0030000000000000005,0.012,0.0,0.006999999999999999,0.005,0.001,0.30800000000000005,0.0,0.005,0.012000000000000002,0.009999999999999998,0.019000000000000003,0.0,0.006,0.012,0.006999999999999999,0.006999999999999999,0.0,0.002,0.017,0.0,0.011,0.001,0.0030000000000000005,0.006,0.022000000000000006,0.001,0.001,0.0,0.008,0.0,0.002,0.012,0.0030000000000000005,0.0030000000000000005,0.008,0.002,0.018000000000000006,0.009,0.005,0.009000000000000001,0.015000000000000003,0.014000000000000002,0.016,0.0,0.005,0.018000000000000002,0.001,0.0030000000000000005,0.001,0.017,0.004,0.021000000000000005,0.005,0.009
94,0.0,0.033000000000000015,0.001,0.0,0.7249999999999999,0.013000000000000001,0.0,0.0030000000000000005,0.005,0.024000000000000004,0.014000000000000004,0.016000000000000004,0.001,0.001,0.006999999999999999,0.002,0.014000000000000002,0.0,0.001,0.001,0.005,0.001,0.001,0.0,0.0,0.001,0.005,0.0,0.001,0.001,0.0,0.0030000000000000005,0.006000000000000001,0.012,0.0,0.02500000000000001,0.0,0.0,0.001,0.001,0.0,0.0,0.006,0.0,0.005,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.0,0.0,0.0,0.013000000000000001,0.005,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.004,0.0,0.0030000000000000005,0.0,0.001,0.002,0.0,0.001,0.002,0.001,0.0,0.002,0.0,0.001,0.002,0.0,0.005,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.002,0.0030000000000000005,0.001,0.0,0.001,0.0,0.0,0.0
95,0.0,0.001,0.0030000000000000005,0.016,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.004,0.0,0.002,0.0,0.0030000000000000005,0.001,0.0030000000000000005,0.011000000000000001,0.0030000000000000005,0.001,0.009999999999999998,0.0,0.004,0.013000000000000003,0.006999999999999999,0.019000000000000006,0.0030000000000000005,0.0030000000000000005,0.0,0.04400000000000001,0.0,0.439,0.008,0.012,0.024000000000000007,0.032000000000000015,0.001,0.016000000000000004,0.019000000000000006,0.001,0.015,0.0,0.004,0.0,0.001,0.04100000000000001,0.0,0.004,0.0,0.001,0.001,0.001,0.009,0.009,0.005,0.002,0.001,0.004,0.006,0.0,0.0,0.001,0.019000000000000006,0.011,0.011,0.004,0.001,0.0030000000000000005,0.004,0.0,0.0,0.0030000000000000005,0.005,0.0,0.011,0.002,0.02300000000000001,0.001,0.0,0.008,0.004,0.006,0.008,0.0,0.005,0.0030000000000000005,0.0,0.002,0.0,0.015000000000000003,0.006999999999999999,0.02700000000000001,0.001,0.002
96,0.008,0.024000000000000007,0.0,0.0,0.005,0.006999999999999999,0.0,0.005,0.03800000000000002,0.004,0.021000000000000008,0.044000000000000004,0.008,0.02600000000000001,0.5750000000000002,0.001,0.024000000000000007,0.004,0.0,0.0,0.015000000000000003,0.0,0.002,0.0,0.0,0.001,0.022000000000000006,0.001,0.001,0.0,0.0,0.0,0.004,0.0,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.013000000000000001,0.0,0.0,0.0,0.002,0.02800000000000001,0.002,0.0,0.0,0.002,0.004,0.001,0.001,0.001,0.0,0.001,0.0,0.0,0.0030000000000000005,0.002,0.001,0.0,0.013000000000000001,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.001,0.001,0.0,0.006999999999999999,0.006,0.002,0.005,0.001,0.001,0.002,0.002,0.0,0.0,0.0,0.002,0.002,0.0,0.006999999999999999,0.004,0.002,0.002,0.016000000000000004,0.001,0.001,0.0030000000000000005
97,0.009999999999999998,0.001,0.0,0.040000000000000015,0.001,0.002,0.0,0.004,0.017,0.0,0.005,0.002,0.02500000000000001,0.006999999999999999,0.001,0.004,0.001,0.013000000000000001,0.0030000000000000005,0.004,0.0030000000000000005,0.002,0.009,0.002,0.004,0.004,0.004,0.001,0.02400000000000001,0.017,0.0030000000000000005,0.002,0.016000000000000004,0.002,0.001,0.001,0.002,0.0,0.002,0.001,0.0,0.006,0.0030000000000000005,0.0030000000000000005,0.001,0.006999999999999999,0.0,0.0,0.012,0.029000000000000012,0.032000000000000015,0.0,0.019000000000000003,0.05199999999999999,0.006999999999999999,0.19400000000000003,0.002,0.0,0.0,0.001,0.006999999999999999,0.004,0.028000000000000014,0.0030000000000000005,0.004,0.029000000000000012,0.004,0.0,0.022000000000000006,0.07299999999999993,0.004,0.002,0.001,0.023000000000000007,0.0,0.0030000000000000005,0.0,0.004,0.0,0.03700000000000002,0.006999999999999999,0.011,0.0,0.006999999999999999,0.002,0.006999999999999999,0.04800000000000001,0.001,0.0,0.0,0.0030000000000000005,0.002,0.008,0.0030000000000000005,0.009,0.0030000000000000005,0.012,0.002,0.019000000000000006
98,0.001,0.001,0.017000000000000005,0.019000000000000006,0.0,0.001,0.002,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.013000000000000001,0.001,0.001,0.006,0.009,0.001,0.009999999999999998,0.0,0.0030000000000000005,0.006999999999999999,0.014000000000000004,0.020000000000000004,0.004,0.0030000000000000005,0.005,0.06699999999999996,0.0,0.2280000000000001,0.04600000000000001,0.030000000000000013,0.0989999999999999,0.06799999999999998,0.004,0.001,0.008,0.001,0.012,0.0,0.0030000000000000005,0.0,0.0,0.031000000000000014,0.001,0.002,0.0,0.002,0.001,0.0,0.008,0.008,0.011000000000000001,0.0,0.0030000000000000005,0.006999999999999999,0.006,0.0,0.005,0.0,0.023000000000000003,0.005,0.013000000000000001,0.005,0.004,0.0030000000000000005,0.002,0.0,0.0,0.012,0.001,0.0,0.006999999999999999,0.002,0.006,0.009999999999999998,0.0,0.009999999999999998,0.009000000000000001,0.005,0.02700000000000001,0.001,0.004,0.005,0.001,0.0,0.0,0.009999999999999998,0.008,0.033000000000000015,0.0,0.001
99,0.012,0.005,0.0,0.0,0.005,0.0,0.001,0.002,0.021000000000000005,0.0030000000000000005,0.018000000000000006,0.014000000000000002,0.009999999999999998,0.008,0.011,0.001,0.004,0.001,0.009999999999999998,0.0,0.014000000000000004,0.0,0.002,0.0,0.0,0.002,0.0030000000000000005,0.0,0.0,0.0,0.0,0.002,0.001,0.004,0.0,0.013000000000000001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.001,0.001,0.0,0.009000000000000001,0.0,0.005,0.06499999999999997,0.0,0.002,0.001,0.016000000000000004,0.005,0.004,0.0030000000000000005,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.016000000000000004,0.008,0.0,0.0,0.001,0.0,0.015000000000000003,0.001,0.001,0.001,0.004,0.006999999999999999,0.0,0.001,0.001,0.001,0.044000000000000004,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.040000000000000015,0.022000000000000006,0.5409999999999999,0.0030000000000000005,0.0,0.001,0.002,0.0030000000000000005
102,0.041000000000000016,0.017000000000000005,0.0,0.001,0.004,0.0030000000000000005,0.004,0.021000000000000005,0.4680000000000002,0.002,0.006999999999999999,0.047000000000000014,0.031000000000000014,0.014000000000000002,0.023000000000000007,0.008,0.015000000000000003,0.009999999999999998,0.006,0.0030000000000000005,0.008,0.0,0.013000000000000003,0.001,0.0,0.009999999999999998,0.008,0.0,0.002,0.0030000000000000005,0.0,0.002,0.005,0.004,0.001,0.006,0.001,0.0,0.001,0.0,0.0,0.001,0.001,0.0,0.001,0.002,0.0,0.0,0.02,0.022000000000000002,0.001,0.001,0.002,0.0,0.005,0.005,0.0,0.0,0.002,0.004,0.001,0.001,0.004,0.002,0.0,0.005,0.001,0.004,0.0,0.002,0.004,0.0030000000000000005,0.0030000000000000005,0.004,0.0,0.0,0.0,0.0,0.0,0.001,0.008,0.0,0.001,0.001,0.001,0.001,0.0030000000000000005,0.0,0.0,0.0030000000000000005,0.0,0.0030000000000000005,0.005,0.011000000000000001,0.02800000000000001,0.04200000000000001,0.0,0.0,0.001
104,0.002,0.005,0.0030000000000000005,0.016,0.002,0.005,0.0,0.002,0.001,0.001,0.005,0.0,0.0030000000000000005,0.0,0.004,0.0030000000000000005,0.0,0.002,0.001,0.0,0.0,0.004,0.008,0.0,0.0,0.004,0.005,0.004,0.0030000000000000005,0.008,0.002,0.04600000000000001,0.5720000000000003,0.005,0.001,0.002,0.002,0.0,0.001,0.001,0.0,0.0030000000000000005,0.02600000000000001,0.001,0.030000000000000013,0.0030000000000000005,0.001,0.0,0.0,0.0,0.011,0.004,0.002,0.002,0.018000000000000006,0.020000000000000004,0.001,0.0,0.0,0.0,0.004,0.0030000000000000005,0.0030000000000000005,0.001,0.016000000000000004,0.011,0.009999999999999998,0.002,0.014000000000000002,0.009999999999999998,0.0,0.0,0.002,0.002,0.0,0.0030000000000000005,0.0,0.005,0.0,0.0030000000000000005,0.0030000000000000005,0.004,0.0,0.004,0.034000000000000016,0.004,0.001,0.001,0.0,0.0,0.0030000000000000005,0.0,0.0,0.0,0.0030000000000000005,0.002,0.001,0.002,0.004
105,0.048000000000000015,0.019000000000000003,0.001,0.006999999999999999,0.005,0.0,0.0030000000000000005,0.006999999999999999,0.47599999999999987,0.001,0.006999999999999999,0.02600000000000001,0.024000000000000007,0.009,0.022000000000000006,0.002,0.021000000000000008,0.006,0.0030000000000000005,0.006,0.009,0.0,0.004,0.001,0.0,0.004,0.011,0.0,0.0,0.001,0.002,0.0030000000000000005,0.008,0.004,0.0,0.002,0.001,0.001,0.001,0.001,0.0,0.013999999999999999,0.001,0.0030000000000000005,0.004,0.0030000000000000005,0.0,0.0030000000000000005,0.018000000000000006,0.015,0.0030000000000000005,0.001,0.0,0.006,0.0,0.001,0.0,0.0,0.0,0.001,0.002,0.001,0.001,0.005,0.0,0.004,0.001,0.0,0.004,0.006,0.0,0.005,0.0,0.002,0.0,0.0,0.0,0.001,0.001,0.004,0.004,0.002,0.0,0.0,0.002,0.0,0.0030000000000000005,0.0,0.0,0.012,0.0,0.006,0.002,0.002,0.04400000000000001,0.06099999999999997,0.002,0.0,0.004
110,0.009000000000000001,0.03500000000000002,0.0,0.001,0.02700000000000001,0.009999999999999998,0.004,0.001,0.0030000000000000005,0.6289999999999999,0.005,0.009999999999999998,0.005,0.006999999999999999,0.016000000000000004,0.002,0.041000000000000016,0.0,0.005,0.005,0.015,0.004,0.0,0.006,0.009999999999999998,0.001,0.022000000000000006,0.0030000000000000005,0.002,0.0,0.0,0.006,0.001,0.002,0.0,0.008,0.0,0.001,0.001,0.0,0.0,0.015000000000000005,0.001,0.0,0.0030000000000000005,0.0,0.001,0.008,0.011,0.006,0.0,0.0,0.001,0.002,0.002,0.001,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0030000000000000005,0.0,0.0,0.001,0.0,0.002,0.004,0.002,0.0,0.0,0.009999999999999998,0.0,0.0030000000000000005,0.006999999999999999,0.001,0.004,0.0,0.0,0.0030000000000000005,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.002,0.0,0.002,0.0
111,0.002,0.002,0.002,0.004,0.0,0.005,0.001,0.0030000000000000005,0.006,0.002,0.001,0.005,0.0,0.001,0.0030000000000000005,0.008,0.0,0.009,0.008,0.004,0.002,0.0,0.006,0.004,0.006999999999999999,0.002,0.002,0.0,0.001,0.008,0.004,0.0,0.0,0.001,0.001,0.004,0.004,0.002,0.0030000000000000005,0.0,0.001,0.001,0.004,0.03800000000000002,0.0,0.001,0.0,0.002,0.009,0.002,0.002,0.0,0.0030000000000000005,0.001,0.0,0.0,0.0,0.0,0.001,0.042000000000000016,0.012,0.004,0.0030000000000000005,0.08499999999999995,0.0,0.002,0.0,0.013000000000000001,0.002,0.024000000000000004,0.005,0.46099999999999974,0.0,0.019000000000000006,0.0,0.0,0.002,0.001,0.0,0.022000000000000002,0.04200000000000001,0.005,0.008,0.001,0.002,0.004,0.014000000000000002,0.004,0.0,0.0030000000000000005,0.01,0.004,0.001,0.0,0.004,0.004,0.009999999999999998,0.001,0.004
